Date,BTC Price,Nasdaq Price,Nasdaq Crypto Price,Crypto Fear & Greed Index,VIX Index,Solana Price
2021-05-17,43537.51171875,54.58333206176758,46.77000045776367,27,19.719999313354492,46.86320495605469
2021-05-18,42909.40234375,53.97999954223633,45.52000045776367,21,21.34000015258789,55.91096115112305
2021-05-19,37002.44140625,53.64666748046875,41.099998474121094,23,22.18000030517578,35.107181549072266
2021-05-20,40782.73828125,54.48666763305664,40.75,11,20.670000076293945,44.74274826049805
2021-05-21,37304.69140625,54.62333297729492,36.099998474121094,19,20.149999618530273,38.81285095214844
2021-05-22,37536.6328125,54.73999913533529,37.1499989827474,12,19.56666628519694,31.315582275390625
2021-05-23,34770.58203125,54.85666529337565,38.199999491373696,14,18.983332951863606,24.68874740600586
2021-05-24,38705.98046875,54.973331451416016,39.25,10,18.399999618530273,31.283571243286133
2021-05-25,38402.22265625,54.77000045776367,37.279998779296875,22,18.84000015258789,29.99707794189453
2021-05-26,39294.19921875,55.150001525878906,38.650001525878906,22,17.360000610351562,35.539817810058594
2021-05-27,38436.96875,55.32666778564453,39.099998474121094,27,16.739999771118164,33.584590911865234
2021-05-28,35697.60546875,55.81999969482422,35.47999954223633,21,16.760000228881836,29.039276123046875
2021-05-29,34616.06640625,55.56916618347168,35.71999994913737,18,17.045000076293945,27.376420974731445
2021-05-30,35678.12890625,55.31833267211914,35.960000356038414,10,17.329999923706055,28.602659225463867
2021-05-31,37332.85546875,55.0674991607666,36.20000076293945,18,17.614999771118164,32.816246032714844
2021-06-01,36684.92578125,54.81666564941406,35.15999984741211,20,17.899999618530273,30.985260009765625
2021-06-02,37575.1796875,55.61333465576172,36.7599983215332,23,17.479999542236328,33.95631790161133
2021-06-03,39208.765625,56.02000045776367,36.10499954223633,24,18.040000915527344,39.47090530395508
2021-06-04,36894.40625,56.74333190917969,35.45000076293945,27,16.420000076293945,37.415069580078125
2021-06-05,35551.95703125,56.59555435180664,35.26666768391927,24,16.420000076293945,39.58539962768555
2021-06-06,35862.37890625,56.447776794433594,35.083334604899086,17,16.420000076293945,42.30837631225586
2021-06-07,33560.70703125,56.29999923706055,34.900001525878906,15,16.420000076293945,38.262332916259766
2021-06-08,33472.6328125,56.31999969482422,32.400001525878906,13,17.06999969482422,41.51781463623047
2021-06-09,37345.12109375,56.37333297729492,34.599998474121094,14,17.889999389648438,42.031776428222656
2021-06-10,36702.59765625,56.119998931884766,34.45000076293945,21,16.100000381469727,41.09867477416992
2021-06-11,37334.3984375,57.650001525878906,34.720001220703125,21,15.649999618530273,36.046085357666016
2021-06-12,35552.515625,57.895556131998696,35.320000966389976,28,15.896666208902994,36.441688537597656
2021-06-13,39097.859375,58.14111073811849,35.92000071207682,23,16.143332799275715,38.77043533325195
2021-06-14,40218.4765625,58.38666534423828,36.52000045776367,28,16.389999389648438,38.71305465698242
2021-06-15,40406.26953125,58.76333236694336,36.38999938964844,38,17.020000457763672,41.153648376464844
2021-06-16,38347.0625,59.116668701171875,36.0,33,18.149999618530273,39.703617095947266
2021-06-17,38053.50390625,59.93000030517578,34.0,26,17.75,39.264591217041016
2021-06-18,35787.24609375,58.599998474121094,32.349998474121094,25,20.700000762939453,36.64879608154297
2021-06-19,35615.87109375,58.93111038208008,31.266665776570637,23,19.763333638509113,35.35343551635742
2021-06-20,35698.296875,59.26222229003906,30.183333079020183,21,18.826666514078777,35.32201385498047
2021-06-21,31676.693359375,59.59333419799805,29.100000381469727,23,17.889999389648438,26.657400131225586
2021-06-22,32505.66015625,59.56666564941406,28.510000228881836,10,16.65999984741211,26.7718563079834
2021-06-23,33723.02734375,59.31999969482422,28.75,14,16.31999969482422,30.048887252807617
2021-06-24,34662.4375,59.266666412353516,30.010000228881836,22,15.970000267028809,31.181034088134766
2021-06-25,31637.779296875,59.356666564941406,27.850000381469727,27,15.619999885559082,28.698862075805664
2021-06-26,32186.27734375,59.25,28.6233336130778,20,15.666666666666666,29.712854385375977
2021-06-27,34649.64453125,59.143333435058594,29.39666684468587,22,15.713333447774252,31.929391860961914
2021-06-28,34434.3359375,59.03666687011719,30.170000076293945,25,15.760000228881836,32.92778015136719
2021-06-29,35867.77734375,58.95000076293945,31.989999771118164,25,16.020000457763672,33.86680221557617
2021-06-30,35040.8359375,58.599998474121094,31.489999771118164,28,15.829999923706055,35.55640411376953
2021-07-01,33572.1171875,58.676666259765625,30.110000610351562,28,15.479999542236328,33.40403366088867
2021-07-02,33897.046875,59.293331146240234,30.34000015258789,21,15.069999694824219,34.02048110961914
2021-07-03,34668.546875,59.16666507720947,30.793333689371746,24,15.412499904632568,34.478816986083984
2021-07-04,35287.78125,59.03999900817871,31.246667226155598,27,15.755000114440918,34.31060028076172
2021-07-05,33746.00390625,58.91333293914795,31.700000762939453,29,16.097500324249268,32.984588623046875
2021-07-06,34235.1953125,58.78666687011719,32.599998474121094,20,16.440000534057617,34.26913833618164
2021-07-07,33855.328125,58.720001220703125,33.4900016784668,28,16.200000762939453,36.59136962890625
2021-07-08,32877.37109375,58.026668548583984,31.450000762939453,20,19.0,33.20372772216797
2021-07-09,33798.01171875,58.59000015258789,31.155000686645508,20,16.18000030517578,33.2646484375
2021-07-10,33520.51953125,59.02111053466797,30.860000610351562,20,16.176666895548504,31.788644790649414
2021-07-11,34240.1875,59.45222091674805,30.565000534057617,20,16.173333485921223,32.17784118652344
2021-07-12,33155.84765625,59.883331298828125,30.270000457763672,25,16.170000076293945,30.848087310791016
2021-07-13,32702.025390625,59.6966667175293,29.510000228881836,20,17.1200008392334,29.12118911743164
2021-07-14,32822.34765625,59.36000061035156,29.59000015258789,21,16.329999923706055,31.2810001373291
2021-07-15,31780.73046875,59.54999923706055,28.790000915527344,20,17.010000228881836,28.45210075378418
2021-07-16,31421.5390625,59.516666412353516,28.969999313354492,22,18.450000762939453,26.37000846862793
2021-07-17,31533.068359375,59.36111068725586,28.763333002726238,15,19.8000005086263,26.721668243408203
2021-07-18,31796.810546875,59.2055549621582,28.55666669209798,19,21.150000254313152,26.751909255981445
2021-07-19,30817.83203125,59.04999923706055,28.350000381469727,24,22.5,24.44757652282715
2021-07-20,29807.34765625,60.29999923706055,27.65999984741211,19,19.729999542236328,23.48955535888672
2021-07-21,32110.693359375,62.09333419799805,29.290000915527344,10,17.90999984741211,26.623079299926758
2021-07-22,32313.10546875,61.779998779296875,30.079999923706055,21,17.690000534057617,27.70208168029785
2021-07-23,33581.55078125,62.586666107177734,29.829999923706055,23,17.200000762939453,28.513879776000977
2021-07-24,34292.4453125,62.4555549621582,31.59000015258789,22,17.326667149861652,28.702619552612305
2021-07-25,35350.1875,62.32444381713867,33.35000038146973,27,17.453333536783855,28.168773651123047
2021-07-26,37337.53515625,62.19333267211914,35.11000061035156,26,17.579999923706055,28.306642532348633
2021-07-27,39406.94140625,61.89666748046875,34.279998779296875,32,19.360000610351562,28.065326690673828
2021-07-28,39995.90625,61.84333419799805,35.369998931884766,50,18.309999465942383,27.815410614013672
2021-07-29,40008.421875,62.22666549682617,34.70000076293945,50,17.700000762939453,31.281137466430664
2021-07-30,42235.546875,62.24333190917969,36.02000045776367,53,18.239999771118164,32.393943786621094
2021-07-31,41626.1953125,62.43222173055013,36.076666514078774,60,18.646666208902996,36.82731246948242
2021-08-01,39974.89453125,62.62111155192057,36.13333257039388,60,19.053332646687824,34.25436019897461
2021-08-02,39201.9453125,62.810001373291016,36.189998626708984,48,19.459999084472656,33.22241973876953
2021-08-03,38152.98046875,62.88999938964844,35.220001220703125,48,18.040000915527344,33.99644088745117
2021-08-04,39747.50390625,63.119998931884766,37.08000183105469,42,17.969999313354492,35.76362609863281
2021-08-05,40869.5546875,62.893333435058594,38.099998474121094,50,17.280000686645508,37.35513687133789
2021-08-06,42816.5,62.90666580200195,40.0,52,16.149999618530273,39.446102142333984
2021-08-07,44555.80078125,62.9022216796875,41.21666717529297,69,16.339999516805012,39.403472900390625
2021-08-08,43798.1171875,62.89777755737305,42.43333435058594,74,16.529999415079754,37.673824310302734
2021-08-09,46365.40234375,62.893333435058594,43.650001525878906,65,16.719999313354492,38.767784118652344
2021-08-10,45585.03125,62.95333480834961,43.0,71,16.790000915527344,40.63979721069336
2021-08-11,45593.63671875,63.106666564941406,44.40999984741211,70,16.170000076293945,41.74411392211914
2021-08-12,44428.2890625,63.36333465576172,42.720001220703125,70,15.59000015258789,41.099361419677734
2021-08-13,47793.3203125,63.663333892822266,45.0,70,15.449999809265137,44.894500732421875
2021-08-14,47096.9453125,63.79444376627604,44.766666412353516,76,15.673333485921225,44.112850189208984
2021-08-15,47047.00390625,63.92555363972982,44.53333282470703,71,15.89666716257731,53.74515914916992
2021-08-16,46004.484375,64.0566635131836,44.29999923706055,72,16.1200008392334,62.432464599609375
2021-08-17,44695.359375,63.33000183105469,43.150001525878906,72,17.90999984741211,64.21070861816406
2021-08-18,44801.1875,62.29666519165039,43.75,73,21.56999969482422,72.5433120727539
2021-08-19,46717.578125,62.67333221435547,45.970001220703125,70,21.670000076293945,72.75760650634766
2021-08-20,49339.17578125,62.88999938964844,47.52000045776367,70,18.559999465942383,78.72461700439453
2021-08-21,48905.4921875,63.09777704874674,47.68000030517578,78,18.089999516805012,73.75621032714844
2021-08-22,49321.65234375,63.305554707845054,47.84000015258789,76,17.619999567667644,72.80391693115234
2021-08-23,49546.1484375,63.51333236694336,48.0,79,17.149999618530273,75.70803833007812
2021-08-24,47706.1171875,63.619998931884766,46.029998779296875,79,17.219999313354492,70.67090606689453
2021-08-25,48960.7890625,63.87666702270508,46.04999923706055,73,16.790000915527344,71.95156860351562
2021-08-26,46942.21875,63.723331451416016,44.900001525878906,75,18.84000015258789,75.31620788574219
2021-08-27,49058.66796875,64.49333190917969,45.900001525878906,71,16.389999389648438,88.08698272705078
2021-08-28,48902.40234375,64.56222025553386,46.050000508626304,78,16.323333104451496,96.70317077636719
2021-08-29,48829.83203125,64.63110860188802,46.199999491373696,72,16.25666681925456,94.46967315673828
2021-08-30,47054.984375,64.69999694824219,46.349998474121094,73,16.190000534057617,110.54480743408203
2021-08-31,47166.6875,65.26000213623047,45.70000076293945,73,16.479999542236328,108.48377227783203
2021-09-01,48847.02734375,65.98666381835938,47.65999984741211,71,16.110000610351562,111.03300476074219
2021-09-02,49327.72265625,65.97000122070312,48.720001220703125,74,16.40999984741211,128.10238647460938
2021-09-03,50025.375,66.17666625976562,49.95000076293945,74,16.40999984741211,146.5830535888672
2021-09-04,49944.625,66.0049991607666,50.163333892822266,72,16.84249973297119,139.11306762695312
2021-09-05,51753.41015625,65.83333206176758,50.37666702270508,73,17.274999618530273,142.0708770751953
2021-09-06,52633.53515625,65.66166496276855,50.59000015258789,79,17.707499504089355,164.38092041015625
2021-09-07,46811.12890625,65.48999786376953,48.64500045776367,79,18.139999389648438,173.14892578125
2021-09-08,46091.390625,66.1433334350586,46.70000076293945,47,17.959999084472656,191.04139709472656
2021-09-09,46391.421875,65.9800033569336,45.959999084472656,45,18.799999237060547,188.19580078125
2021-09-10,44883.91015625,65.34666442871094,44.849998474121094,46,20.950000762939453,179.865234375
2021-09-11,45201.45703125,65.15555318196614,44.49333190917969,31,20.4233341217041,178.8678741455078
2021-09-12,46063.26953125,64.96444193522136,44.13666534423828,32,19.89666748046875,174.53762817382812
2021-09-13,44963.07421875,64.77333068847656,43.779998779296875,44,19.3700008392334,169.26954650878906
2021-09-14,47092.4921875,65.18333435058594,45.63999938964844,30,19.459999084472656,158.09481811523438
2021-09-15,48176.34765625,65.27999877929688,47.04999923706055,49,18.18000030517578,159.1173858642578
2021-09-16,47783.359375,65.1433334350586,47.18000030517578,53,18.690000534057617,152.47406005859375
2021-09-17,47267.51953125,64.30000305175781,46.349998474121094,48,20.809999465942383,147.5930633544922
2021-09-18,48278.36328125,64.08666865030925,45.23333231608073,50,22.44333267211914,169.18421936035156
2021-09-19,47260.21875,63.87333424886068,44.11666615804037,53,24.0766658782959,152.51669311523438
2021-09-20,42843.80078125,63.65999984741211,43.0,50,25.709999084472656,132.13446044921875
2021-09-21,40693.67578125,63.96666717529297,40.79999923706055,27,24.360000610351562,123.95039367675781
2021-09-22,43574.5078125,64.83333587646484,42.25,21,20.8700008392334,147.92425537109375
2021-09-23,44895.09765625,65.1933364868164,43.83000183105469,27,18.6299991607666,149.75357055664062
2021-09-24,42839.75,65.59333038330078,41.54999923706055,33,17.75,139.39564514160156
2021-09-25,42716.59375,65.48222096761067,41.79999923706055,28,18.086666742960613,136.17892456054688
2021-09-26,43208.5390625,65.37111155192058,42.04999923706055,27,18.423333485921223,135.69937133789062
2021-09-27,42235.73046875,65.26000213623047,42.29999923706055,26,18.760000228881836,136.72842407226562
2021-09-28,41034.54296875,63.6533317565918,41.18000030517578,25,23.25,131.53721618652344
2021-09-29,41564.36328125,64.663330078125,40.70000076293945,24,22.559999465942383,135.35145568847656
2021-09-30,43790.89453125,64.33999633789062,43.45000076293945,20,23.139999389648438,141.0690460205078
2021-10-01,48116.94140625,64.57666778564453,46.88999938964844,27,21.100000381469727,161.682373046875
2021-10-02,47711.48828125,64.04777908325195,47.45333353678385,54,21.71999994913737,169.093017578125
2021-10-03,48199.953125,63.518890380859375,48.01666768391927,49,22.339999516805012,172.5891571044922
2021-10-04,49112.90234375,62.9900016784668,48.58000183105469,54,22.959999084472656,166.73191833496094
2021-10-05,51514.8125,65.086669921875,50.29999923706055,59,21.299999237060547,164.11582946777344
2021-10-06,55361.44921875,64.87999725341797,53.0,68,21.0,154.1077423095703
2021-10-07,53805.984375,65.97000122070312,52.79999923706055,76,19.540000915527344,154.28118896484375
2021-10-08,53967.84765625,65.80000305175781,53.400001525878906,74,18.770000457763672,158.94920349121094
2021-10-09,54968.22265625,65.83111317952473,53.8466682434082,72,19.18000030517578,156.82583618164062
2021-10-10,54771.578125,65.86222330729167,54.2933349609375,71,19.59000015258789,148.0487060546875
2021-10-11,57484.7890625,65.8933334350586,54.7400016784668,71,20.0,144.85813903808594
2021-10-12,56041.05859375,65.82666778564453,54.625,78,19.850000381469727,152.73712158203125
2021-10-13,57401.09765625,65.8066635131836,54.5099983215332,70,18.639999389648438,148.17604064941406
2021-10-14,57321.5234375,66.87999725341797,56.220001220703125,70,16.860000610351562,149.75680541992188
2021-10-15,61593.94921875,67.67333221435547,58.22999954223633,71,16.299999237060547,162.59620666503906
2021-10-16,60892.1796875,67.72555541992188,58.519999186197914,78,16.303332646687824,157.538818359375
2021-10-17,61553.6171875,67.77777862548828,58.80999883015951,79,16.306666056315105,159.74380493164062
2021-10-18,62026.078125,67.83000183105469,59.099998474121094,78,16.309999465942383,157.2312774658203
2021-10-19,64261.9921875,69.62000274658203,61.52000045776367,75,15.699999809265137,156.01702880859375
2021-10-20,65992.8359375,66.38666534423828,63.900001525878906,82,15.489999771118164,175.94686889648438
2021-10-21,62210.171875,66.28666687011719,62.0,84,15.010000228881836,190.3184356689453
2021-10-22,60692.265625,67.23999786376953,62.0,75,15.430000305175781,196.43153381347656
2021-10-23,61393.6171875,67.2155532836914,62.43333307902018,74,15.366666793823242,197.703857421875
2021-10-24,60930.8359375,67.19110870361328,62.86666615804037,73,15.303333282470703,202.3619842529297
2021-10-25,63039.82421875,67.16666412353516,63.29999923706055,72,15.239999771118164,210.1042938232422
2021-10-26,60363.79296875,67.16000366210938,64.0,76,15.979999542236328,199.8072509765625
2021-10-27,58482.38671875,67.46333312988281,59.0,73,16.979999542236328,183.77459716796875
2021-10-28,60622.13671875,69.00333404541016,63.59000015258789,66,16.530000686645508,194.86398315429688
2021-10-29,62227.96484375,69.9566650390625,64.81999969482422,70,16.260000228881836,200.18275451660156
2021-10-30,61888.83203125,69.95999908447266,64.4499994913737,73,16.31000010172526,195.4160614013672
2021-10-31,61318.95703125,69.96333312988281,64.07999928792317,74,16.359999974568684,202.4210205078125
2021-11-01,61004.40625,69.96666717529297,63.709999084472656,74,16.40999984741211,203.5450897216797
2021-11-02,63226.40234375,70.40666961669922,64.60499954223633,73,16.030000686645508,220.23959350585938
2021-11-03,62970.046875,69.82666778564453,65.5,76,15.100000381469727,242.89881896972656
2021-11-04,61452.23046875,70.75666809082031,63.93000030517578,73,15.4399995803833,247.3877716064453
2021-11-05,61125.67578125,70.9433364868164,62.70000076293945,73,16.479999542236328,236.47433471679688
2021-11-06,61527.48046875,70.81666819254558,64.28333282470703,71,16.72666613260905,258.934326171875
2021-11-07,63326.98828125,70.68999989827473,65.86666488647461,73,16.97333272298177,249.823486328125
2021-11-08,67566.828125,70.5633316040039,67.44999694824219,75,17.219999313354492,248.46717834472656
2021-11-09,66971.828125,70.2699966430664,68.25,84,17.780000686645508,239.213134765625
2021-11-10,64995.23046875,69.12666320800781,67.19999694824219,75,18.729999542236328,233.77952575683594
2021-11-11,64949.9609375,68.73332977294922,65.30000305175781,77,17.65999984741211,234.24075317382812
2021-11-12,64155.94140625,69.47333526611328,66.4000015258789,74,16.290000915527344,228.50209045410156
2021-11-13,64469.52734375,69.61889139811198,65.1500015258789,72,16.356667200724285,241.8250274658203
2021-11-14,65466.83984375,69.76444753011067,63.900001525878906,74,16.423333485921223,238.42552185058594
2021-11-15,63557.87109375,69.91000366210938,62.650001525878906,72,16.489999771118164,237.55360412597656
2021-11-16,60161.24609375,70.65666961669922,61.400001525878906,71,16.3700008392334,219.23902893066406
2021-11-17,60368.01171875,69.9800033569336,62.060001373291016,52,17.110000610351562,218.71524047851562
2021-11-18,56942.13671875,69.56666564941406,60.04999923706055,54,17.59000015258789,195.48741149902344
2021-11-19,58119.578125,69.25666809082031,61.790000915527344,34,17.90999984741211,215.28001403808594
2021-11-20,59697.1953125,69.2477798461914,60.86000061035156,43,18.329999923706055,218.01527404785156
2021-11-21,58730.4765625,69.2388916015625,59.93000030517578,49,18.75,231.28262329101562
2021-11-22,56289.2890625,69.2300033569336,59.0,50,19.170000076293945,215.73727416992188
2021-11-23,57569.07421875,69.30332946777344,60.25,33,19.3799991607666,221.83689880371094
2021-11-24,56280.42578125,69.53333282470703,59.849998474121094,42,18.579999923706055,214.92153930664062
2021-11-25,57274.6796875,68.71333312988281,63.099998474121094,32,23.600000381469727,206.25299072265625
2021-11-26,53569.765625,67.8933334350586,58.5099983215332,47,28.6200008392334,191.51174926757812
2021-11-27,54815.078125,68.4933344523112,59.32333246866862,21,26.733333587646484,193.10215759277344
2021-11-28,57248.45703125,69.0933354695638,60.13666661580404,27,24.84666633605957,200.67665100097656
2021-11-29,57806.56640625,69.6933364868164,60.95000076293945,33,22.959999084472656,204.31936645507812
2021-11-30,57005.42578125,67.74333190917969,62.689998626708984,40,27.190000534057617,208.67098999023438
2021-12-01,57229.828125,66.34333038330078,62.16999816894531,34,31.1200008392334,229.7992401123047
2021-12-02,56477.81640625,67.07666778564453,60.70000076293945,32,27.950000762939453,233.9930419921875
2021-12-03,53598.24609375,66.7066650390625,57.400001525878906,31,30.670000076293945,211.22439575195312
2021-12-04,49200.703125,66.46888732910156,56.27000045776367,25,29.50666681925456,201.1248321533203
2021-12-05,49368.84765625,66.23110961914062,55.13999938964844,18,28.343333562215168,196.1682586669922
2021-12-06,50582.625,65.99333190917969,54.0099983215332,16,27.18000030517578,194.19921875
2021-12-07,50700.0859375,68.51667022705078,54.900001525878906,25,21.889999389648438,190.59690856933594
2021-12-08,50504.796875,69.12999725341797,54.900001525878906,28,19.899999618530273,194.6217041015625
2021-12-09,47672.12109375,68.04666900634766,52.310001373291016,29,21.579999923706055,181.17808532714844
2021-12-10,47243.3046875,68.59333038330078,52.79999923706055,24,18.690000534057617,167.954833984375
2021-12-11,49362.5078125,68.55999755859375,51.97999954223633,16,19.230000178019207,171.94949340820312
2021-12-12,50098.3359375,68.52666473388672,51.15999984741211,27,19.769999821980793,173.43167114257812
2021-12-13,46737.48046875,68.49333190917969,50.34000015258789,28,20.309999465942383,155.2130584716797
2021-12-14,46612.6328125,66.57666778564453,51.97999954223633,21,21.889999389648438,153.34144592285156
2021-12-15,48896.72265625,67.34333038330078,54.29999923706055,28,19.290000915527344,178.34078979492188
2021-12-16,47665.42578125,67.88333129882812,53.189998626708984,29,20.56999969482422,176.9546661376953
2021-12-17,46202.14453125,67.02333068847656,51.40999984741211,23,21.56999969482422,175.5032958984375
2021-12-18,46848.77734375,66.73777516682942,51.59000015258789,24,22.003333409627277,182.8351287841797
2021-12-19,46707.015625,66.4522196451823,51.77000045776367,29,22.43666712443034,180.09805297851562
2021-12-20,46880.27734375,66.16666412353516,51.95000076293945,25,22.8700008392334,173.67178344726562
2021-12-21,48936.61328125,67.413330078125,53.20000076293945,27,21.010000228881836,180.09254455566406
2021-12-22,48628.51171875,68.06666564941406,53.5,45,18.6299991607666,178.5971221923828
2021-12-23,50784.5390625,68.47333526611328,55.150001525878906,34,17.959999084472656,190.03631591796875
2021-12-24,50822.1953125,68.7700023651123,54.73750114440918,41,17.889999389648438,190.273193359375
2021-12-25,50429.859375,69.06666946411133,54.32500076293945,39,17.81999969482422,193.1209259033203
2021-12-26,50809.515625,69.36333656311035,53.91250038146973,37,17.75,198.000732421875
2021-12-27,50640.41796875,69.66000366210938,53.5,40,17.68000030517578,195.42950439453125
2021-12-28,47588.85546875,69.91000366210938,51.0,41,17.540000915527344,177.42562866210938
2021-12-29,46444.7109375,69.98999786376953,51.0,27,16.950000762939453,170.65756225585938
2021-12-30,47178.125,69.70333099365234,49.45000076293945,22,17.329999923706055,172.75119018554688
2021-12-31,46306.4453125,70.00333404541016,49.415000915527344,28,17.219999313354492,170.299072265625
2022-01-01,47686.8125,69.16444396972656,49.380001068115234,21,17.013333002726238,178.5179443359375
2022-01-02,47345.21875,68.32555389404297,49.345001220703125,29,16.80666669209798,176.38284301757812
2022-01-03,46458.1171875,67.48666381835938,49.310001373291016,29,16.600000381469727,170.29774475097656
2022-01-04,45897.57421875,65.79666900634766,50.220001220703125,23,16.90999984741211,167.93890380859375
2022-01-05,43569.00390625,65.00666809082031,48.880001068115234,24,19.729999542236328,155.0997314453125
2022-01-06,43160.9296875,65.15333557128906,46.95000076293945,15,19.610000610351562,150.4313507080078
2022-01-07,41557.90234375,64.50333404541016,44.45000076293945,18,18.760000228881836,136.40281677246094
2022-01-08,41733.94140625,64.01555633544922,44.26333363850912,10,18.97333335876465,142.51345825195312
2022-01-09,41911.6015625,63.52777862548828,44.076666514078774,23,19.18666648864746,140.83900451660156
2022-01-10,41821.26171875,63.040000915527344,43.88999938964844,23,19.399999618530273,135.95494079589844
2022-01-11,42735.85546875,64.1866683959961,44.540000915527344,21,18.40999984741211,140.18385314941406
2022-01-12,43949.1015625,64.413330078125,45.599998474121094,22,17.6200008392334,151.70310974121094
2022-01-13,42591.5703125,62.40666580200195,44.25,21,20.309999465942383,146.01004028320312
2022-01-14,43099.69921875,62.04666519165039,44.79999923706055,21,19.190000534057617,146.15902709960938
2022-01-15,43177.3984375,61.849998474121094,44.28333282470703,23,20.09000062942505,147.80117797851562
2022-01-16,43113.87890625,61.6533317565918,43.766666412353516,21,20.99000072479248,147.8565216064453
2022-01-17,42250.55078125,61.4566650390625,43.25,22,21.890000820159912,139.92601013183594
2022-01-18,42375.6328125,61.2599983215332,43.20000076293945,24,22.790000915527344,141.58718872070312
2022-01-19,41744.328125,60.369998931884766,42.04999923706055,24,23.850000381469727,135.79238891601562
2022-01-20,40680.41796875,59.9900016784668,42.849998474121094,24,25.59000015258789,127.20528411865234
2022-01-21,36457.31640625,58.973331451416016,38.0099983215332,19,28.850000381469727,111.96605682373047
2022-01-22,35030.25,58.90777715047201,37.373331705729164,13,29.200000127156574,94.1783676147461
2022-01-23,36276.8046875,58.84222284952799,36.73666508992513,11,29.549999872843426,99.5782241821289
2022-01-24,36654.328125,58.776668548583984,36.099998474121094,13,29.899999618530273,91.65016174316406
2022-01-25,36954.00390625,58.32666778564453,35.0,12,31.15999984741211,94.72035217285156
2022-01-26,36852.12109375,56.5,36.11000061035156,23,31.959999084472656,92.23804473876953
2022-01-27,37138.234375,57.436668395996094,34.25,20,30.489999771118164,89.63249206542969
2022-01-28,37784.33203125,58.220001220703125,36.400001525878906,24,27.65999984741211,91.31289672851562
2022-01-29,38138.1796875,58.72555669148763,36.6000010172526,24,26.71666653951009,96.2234878540039
2022-01-30,37917.6015625,59.23111216227213,36.800000508626304,29,25.773333231608074,93.29767608642578
2022-01-31,38483.125,59.73666763305664,37.0,20,24.829999923706055,99.73883819580078
2022-02-01,38743.2734375,60.043331146240234,37.38999938964844,26,21.959999084472656,109.9789810180664
2022-02-02,36952.984375,60.793331146240234,35.70000076293945,28,22.09000015258789,101.83760070800781
2022-02-03,37154.6015625,59.34333419799805,35.34000015258789,20,24.350000381469727,101.45903778076172
2022-02-04,41500.875,59.540000915527344,39.439998626708984,20,23.219999313354492,112.17424774169922
2022-02-05,41441.1640625,59.53666687011719,40.426666259765625,33,23.099999745686848,113.89430236816406
2022-02-06,42412.43359375,59.53333282470703,41.413333892822266,37,22.980000178019207,115.29975891113281
2022-02-07,43840.28515625,59.529998779296875,42.400001525878906,45,22.860000610351562,117.35514831542969
2022-02-08,44118.4453125,59.28666687011719,42.599998474121094,48,21.440000534057617,113.5954818725586
2022-02-09,44338.796875,59.883331298828125,42.9900016784668,54,19.959999084472656,114.01937866210938
2022-02-10,43565.11328125,59.060001373291016,42.189998626708984,50,23.90999984741211,106.20280456542969
2022-02-11,42407.9375,57.456668853759766,40.25,50,27.360000610351562,96.38188171386719
2022-02-12,42244.46875,57.407779693603516,39.916666666666664,44,27.68333371480306,95.91820526123047
2022-02-13,42197.515625,57.358890533447266,39.583333333333336,44,28.00666681925456,93.24410247802734
2022-02-14,42586.91796875,57.310001373291016,39.25,46,28.329999923706055,96.43327331542969
